parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",11.470588235294118
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",11821.0,"Peppers, sweet, red, raw",15.0
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",14411.0,"Beverages, water, tap, drinking",156.58720200752822
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",15152.0,"Crustaceans, shrimp, mixed species, canned",12.1875
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",15160.0,"Mollusks, clam, mixed species, canned, drained solids",12.1875
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",20121.0,"Pasta, cooked, enriched, without added salt",140.0
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",1001.0,"Butter, salted",9.134253450439148
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",1032.0,"Cheese, parmesan, grated",13.048933500627353
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",1053.0,"Cream, fluid, heavy whipping",78.29360100376411
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",2047.0,"Salt, table, iodized",3.936010037641154
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",4322.0,"Vegetable oil, averaged",5.0
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",11260.0,"Mushrooms, white, raw",25.0
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",11.470588235294118
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",11821.0,"Peppers, sweet, red, raw",15.0
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",14411.0,"Beverages, water, tap, drinking",156.58720200752822
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",15152.0,"Crustaceans, shrimp, mixed species, canned",12.1875
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",15160.0,"Mollusks, clam, mixed species, canned, drained solids",12.1875
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",20121.0,"Pasta, cooked, enriched, without added salt",140.0
58146601,"Pasta, whole grain, with tomato-based sauce, restaurant",2047.0,"Salt, table, iodized",1.5
58146601,"Pasta, whole grain, with tomato-based sauce, restaurant",4322.0,"Vegetable oil, averaged",20.0
58146601,"Pasta, whole grain, with tomato-based sauce, restaurant",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",130.0
58146601,"Pasta, whole grain, with tomato-based sauce, restaurant",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146602,"Pasta, whole grain, with tomato-based sauce, home recipe",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",130.0
58146602,"Pasta, whole grain, with tomato-based sauce, home recipe",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146603,"Pasta, whole grain, with tomato-based sauce, ready-to-heat",2047.0,"Salt, table, iodized",1.0
58146603,"Pasta, whole grain, with tomato-based sauce, ready-to-heat",4322.0,"Vegetable oil, averaged",5.0
58146603,"Pasta, whole grain, with tomato-based sauce, ready-to-heat",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",130.0
58146603,"Pasta, whole grain, with tomato-based sauce, ready-to-heat",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",2047.0,"Salt, table, iodized",1.5
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",4322.0,"Vegetable oil, averaged",20.0
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",99.41176470588236
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",11261.0,"Mushrooms, white, cooked, boiled, drained, without salt",9.558823529411764
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",5.735294117647059
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",11821.0,"Peppers, sweet, red, raw",15.0
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",99.41176470588236
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",11261.0,"Mushrooms, white, cooked, boiled, drained, without salt",9.558823529411764
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",5.735294117647059
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",11821.0,"Peppers, sweet, red, raw",15.0
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",2047.0,"Salt, table, iodized",1.0
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",4322.0,"Vegetable oil, averaged",5.0
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",99.41176470588236
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",11261.0,"Mushrooms, white, cooked, boiled, drained, without salt",9.558823529411764
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",5.735294117647059
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",11821.0,"Peppers, sweet, red, raw",15.0
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146621,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",2047.0,"Salt, table, iodized",1.5
58146621,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",4322.0,"Vegetable oil, averaged",20.0
58146621,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",105.625
58146621,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146621,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",23223.0,"Ground beef, cooked, averaged",24.375
58146622,"Pasta, whole grain, with tomato-based sauce and meat, home recipe",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",105.625
58146622,"Pasta, whole grain, with tomato-based sauce and meat, home recipe",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146622,"Pasta, whole grain, with tomato-based sauce and meat, home recipe",23223.0,"Ground beef, cooked, averaged",24.375
58146623,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",2047.0,"Salt, table, iodized",1.0
58146623,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",4322.0,"Vegetable oil, averaged",5.0
58146623,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",105.625
58146623,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146623,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",23223.0,"Ground beef, cooked, averaged",24.375
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",2047.0,"Salt, table, iodized",1.5
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",4322.0,"Vegetable oil, averaged",20.0
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",198.8235294117647
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",11261.0,"Mushrooms, white, cooked, boiled, drained, without salt",19.11764705882353
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",11.470588235294118
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",11821.0,"Peppers, sweet, red, raw",15.0
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",23223.0,"Ground beef, cooked, averaged",24.375
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",198.8235294117647
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",11261.0,"Mushrooms, white, cooked, boiled, drained, without salt",19.11764705882353
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",11.470588235294118
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",11821.0,"Peppers, sweet, red, raw",15.0
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",23223.0,"Ground beef, cooked, averaged",24.375
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",2047.0,"Salt, table, iodized",1.0
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",4322.0,"Vegetable oil, averaged",5.0
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",6931.0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",198.8235294117647
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",11261.0,"Mushrooms, white, cooked, boiled, drained, without salt",19.11764705882353
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",11.470588235294118
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",11467.0,"Squash, summer, crookneck and straightneck, raw",12.5
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",11477.0,"Squash, summer, zucchini, includes skin, raw",12.5
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",11821.0,"Peppers, sweet, red, raw",15.0
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",20125.0,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",140.0
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",23223.0,"Ground beef, cooked, averaged",24.375
58146641,"Pasta, whole grain, with tomato-based sauce and poultry, restaurant",2047.0,"Salt, table, iodized",1.7499008330027763
58146641,"Pasta, whole grain, with tomato-based sauce and poultry, restaurant",4322.0,"Vegetable oil, averaged",20.0
